補助金名,補助金上限額,補助率,対象地域,従業員数の上限,募集期間,詳細URL,取得日時
看護人材関係調査,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/kangosurvey,2025-08-27T06:14:20.648011+00:00
看護人材確保対策,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/kangojinzaikakuhotaisaku,2025-08-27T06:14:20.648035+00:00
災害時看護体制整備事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/saigai,2025-08-27T06:14:20.648059+00:00
都民の医療に対する理解促進,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin,2025-08-27T06:14:20.648083+00:00
都民の医療に対する理解促進トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin,2025-08-27T06:14:20.648107+00:00
医療情報の理解促進に関する研修会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin/rikaisokushinkensyuu,2025-08-27T06:14:20.648132+00:00
医療情報に関する理解促進委員会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin/rikaisokushiniinkai,2025-08-27T06:14:20.648158+00:00
知って安心暮らしの中の医療情報ナビ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin/navi,2025-08-27T06:14:20.648183+00:00
東京都医療審議会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai,2025-08-27T06:14:20.648209+00:00
東京都医療審議会トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai,2025-08-27T06:14:20.648228+00:00
平成28年度第1回東京都医療審議会（平成28年7月14日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/28-1iryoshingikai,2025-08-27T06:14:20.648256+00:00
平成28年度第2回東京都医療審議会（平成28年7月26日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/28-2iryoshingikai,2025-08-27T06:14:20.648284+00:00
平成29年度第1回東京都医療審議会（平成29年7月28日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h2901iryousingikai,2025-08-27T06:14:20.648311+00:00
平成29年度第2回東京都医療審議会（平成29年10月13日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h292iryoushingikai,2025-08-27T06:14:20.648339+00:00
平成29年度第3回東京都医療審議会（平成30年2月6日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h2903iryousingikai,2025-08-27T06:14:20.648366+00:00
平成29年度第4回東京都医療審議会（平成30年3月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h2904iryousingikai,2025-08-27T06:14:20.648395+00:00
平成30年度第1回東京都医療審議会（平成30年7月26日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h3001iryousingikai,2025-08-27T06:14:20.648423+00:00
平成30年度第3回東京都医療審議会（平成31年3月28日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h3003iryousingikai,2025-08-27T06:14:20.648455+00:00
令和元年度第1回東京都医療審議会（令和元年7月30日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r0101iryoushingikai,2025-08-27T06:14:20.648483+00:00
令和元年度第2回東京都医療審議会（令和2年3月3日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r102iryoushigikai,2025-08-27T06:14:20.648510+00:00
令和元年度第3回東京都医療審議会（令和2年3月26日書面開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r1-3singikai,2025-08-27T06:14:20.648537+00:00
令和2年度第2回東京都医療審議会（書面開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r2-2shingikai,2025-08-27T06:14:20.648565+00:00
令和2年度第3回東京都医療審議会（令和3年3月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r2-3singikai,2025-08-27T06:14:20.648591+00:00
令和3年度第2回東京都医療審議会（令和3年6月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r3-2iryousingikai,2025-08-27T06:14:20.648621+00:00
令和3年度第4回東京都医療審議会（令和3年9月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r3-4singikai,2025-08-27T06:14:20.648661+00:00
令和3年度第5回東京都医療審議会（令和4年3月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r3-5singikai,2025-08-27T06:14:20.648689+00:00
令和4年度第1回東京都医療審議会（令和4年6月21日書面開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r4-1singikai,2025-08-27T06:14:20.648717+00:00
令和4年度第2回東京都医療審議会（令和5年2月6日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r4-2singikai,2025-08-27T06:14:20.648744+00:00
令和4年度第3回東京都医療審議会（令和5年3月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r4-3singikai,2025-08-27T06:14:20.648770+00:00
令和5年度第1回東京都医療審議会（令和5年7月6日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r5-1singikai,2025-08-27T06:14:20.648797+00:00
外国人のためのTOKYO医療情報サイト,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info,2025-08-27T06:14:20.648830+00:00
外国人のためのTOKYO医療情報サイトトップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info,2025-08-27T06:14:20.648852+00:00
外国人患者向け医療情報サービス,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/himawari,2025-08-27T06:14:20.648887+00:00
医療情報ネット「ナビイ」,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/navii,2025-08-27T06:14:20.648922+00:00
外国人患者の受け入れが可能な医療機関のリスト,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/hospitals_list,2025-08-27T06:14:20.648947+00:00
症状に応じた診療科,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/department,2025-08-27T06:14:20.648972+00:00
医療機関にかかるときの流れ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/flow,2025-08-27T06:14:20.648999+00:00
日本の医療制度,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/system,2025-08-27T06:14:20.649023+00:00
医療保険について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/insurance,2025-08-27T06:14:20.649047+00:00
医療機関向け外国人患者対応支援ポータルサイト,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin,2025-08-27T06:14:20.649118+00:00
医療機関向け外国人患者対応支援ポータルサイトトップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin,2025-08-27T06:14:20.649143+00:00
JMIP認証医療機関・外国人患者を受け入れる拠点的な医療機関,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/area,2025-08-27T06:14:20.649180+00:00
外国人患者の医療提供体制に係る検討,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/kentou,2025-08-27T06:14:20.649262+00:00
外国人患者への医療に関する事業一覧等,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/jigyouichiran,2025-08-27T06:14:20.649297+00:00
医療機関における外国人患者対応支援研修,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/taiousienkensyuu,2025-08-27T06:14:20.649322+00:00
外国人患者への医療提供体制に関する検討会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/gaikokujin-kentoukai,2025-08-27T06:14:20.649348+00:00
東京の離島・山間地医療,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan,2025-08-27T06:14:20.649373+00:00
東京の離島・山間地医療トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan,2025-08-27T06:14:20.649394+00:00
離島・山間地医療の概要,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/gaiyou_ritou,2025-08-27T06:14:20.649422+00:00
東京都へき地医療支援機構,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/hekichi_shienkikou,2025-08-27T06:14:20.649451+00:00
東京都へき地医療対策協議会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/hekiti_kyogikai,2025-08-27T06:14:20.649476+00:00
東京都へき地医療支援機構無料職業紹介事業所,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/hekiti_shokai,2025-08-27T06:14:20.649501+00:00
求人一覧（医療従事者募集・代診医登録）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/kyuujin,2025-08-27T06:14:20.649526+00:00
離島の医療機関を見学しませんか？（医療従事者向け現地見学会）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/tosho_chiiki_kengaku,2025-08-27T06:14:20.649551+00:00
東京都へき地医療機関派遣労働者向け事前研修,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/jizenkenshu,2025-08-27T06:14:20.649578+00:00
伊豆諸島・小笠原諸島 各島の医療介護資源,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/shima_iryo_kaigo_shigen,2025-08-27T06:14:20.649606+00:00
東京都へき地医療支援機構通信,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/hekichi_shienkikou_ts,2025-08-27T06:14:20.649636+00:00
離島・山間地域医療機関等のリンク集,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/ts_rink,2025-08-27T06:14:20.649676+00:00
東京都保健医療計画,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/hoken_keikaku,2025-08-27T06:14:20.649749+00:00
東京都保健医療計画関連事項,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren,2025-08-27T06:14:20.649774+00:00
東京都保健医療計画関連事項トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren,2025-08-27T06:14:20.649795+00:00
東京都保健医療計画説明会（令和6年5月27日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/hokeniryoukeikakusetsumeikai,2025-08-27T06:14:20.649820+00:00
【募集終了】「東京都保健医療計画（第七次改定）案」についてご意見を募集します,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/6keikakusoan,2025-08-27T06:14:20.649851+00:00
紹介受診重点医療機関,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/syoukaijushin,2025-08-27T06:14:20.649880+00:00
【募集終了】「東京都保健医療計画 中間見直し（案）」について御意見を募集します,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/03chukanminaoshi,2025-08-27T06:14:20.649906+00:00
東京都外来医療計画,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/gairaikeikaku,2025-08-27T06:14:20.649945+00:00
医療療養病床から介護保険施設等への転換意向調査,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/tenkanchousa,2025-08-27T06:14:20.649973+00:00
東京都地域医療構想,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/tokyochiikiiryoukousou,2025-08-27T06:14:20.649999+00:00
東京都保健医療計画推進協議会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/kyogikai,2025-08-27T06:14:20.650023+00:00
東京都保健医療計画（令和６年3月改定）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/zenbun2,2025-08-27T06:14:20.650048+00:00
東京都医療機能実態調査の結果について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/h23iryoukinoujittaichousakekka,2025-08-27T06:14:20.650073+00:00
東京都保健医療計画上の既存病床数の状況,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/kizonbyoushou,2025-08-27T06:14:20.650099+00:00
医療介護総合確保法に基づく東京都計画,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryo_kaigo_tokyotokeikaku,2025-08-27T06:14:20.650124+00:00
東京都地域医療再生計画,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tiiki_iryo_saiseikeikaku,2025-08-27T06:14:20.650152+00:00
東京都における脳卒中医療連携の取組,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi,2025-08-27T06:14:20.650185+00:00
東京都における脳卒中医療連携の取組トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi,2025-08-27T06:14:20.650209+00:00
東京都における脳卒中医療連携の取組,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/nousoxtuchuu,2025-08-27T06:14:20.650246+00:00
都内で活用されている脳卒中地域医療連携パス（一部紹介）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/tonainousottyuupass,2025-08-27T06:14:20.650318+00:00
東京都脳卒中地域連携診療計画書,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/nousottyuutiikirennkeipass,2025-08-27T06:14:20.650345+00:00
西多摩保健医療圏地域脳卒中医療連携検討会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/nishitama_kanjajouhousheet,2025-08-27T06:14:20.650400+00:00
東京都脳卒中医療連携協議会議事資料,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/nousottyu_gijisiryo,2025-08-27T06:14:20.650435+00:00
東京都における糖尿病医療連携の取組,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi,2025-08-27T06:14:20.650460+00:00
東京都における糖尿病医療連携の取組トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi,2025-08-27T06:14:20.650482+00:00
糖尿病地域連携の登録医療機関について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi/tounyououtokuiryokikan,2025-08-27T06:14:20.650507+00:00
東京都糖尿病医療連携協議会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi/iryourenkeikyougikai,2025-08-27T06:14:20.650536+00:00
東京都糖尿病医療連携ツールについて,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi/tool,2025-08-27T06:14:20.650562+00:00
令和7年度医療DX人材育成支援事業|民間医療機関向け補助金概要|東京都保健医療局,,10分の10,東京都保健医療局,,2026-03-31,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/dx_zinzai,2025-08-27T06:14:21.498861+00:00
医療ＤＸ人材育成支援事業補助金に係る交付申請書,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-06-26-101119-427,2025-08-27T06:14:21.507591+00:00
医療ＤＸ人材育成支援事業計画書,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-06-26-101202-739,2025-08-27T06:14:21.507619+00:00
令和７年度医療ＤＸ人材育成支援事業補助金申請手続きの手引き,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-07-03-100542-037,2025-08-27T06:14:21.507679+00:00
医療ＤＸ人材育成支援事業実施要綱,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-04-21-193557-786,2025-08-27T06:14:21.507708+00:00
医療ＤＸ人材育成支援事業補助金交付要綱,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-04-21-193629-474,2025-08-27T06:14:21.507734+00:00
医療政策部 医療政策課 医療改革推進担当（03-5320-4448）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/joho/soshiki/isei/isei/index.html,2025-08-27T06:14:21.507770+00:00
東京都生産性向上・職場環境整備等支援事業補助金|事業主の方へ|東京都保健医療局,18万円,１０分の１０,東京都保健医療局,,2026-03-31,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/productivity,2025-08-27T06:14:22.083916+00:00
東京都生産性向上・職場環境等整備支援事業補助金交付要綱,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-08-01-132920-835,2025-08-27T06:14:22.092835+00:00
東京都医療機関等物価高騰緊急対策支援金（令和７年度）|民間医療機関向け補助金概要|東京都保健医療局,15円,,東京都保健医療局,,2025-09-30,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka,2025-08-27T06:14:23.263678+00:00
支援金のご案内はがき（病院、有床診療所及び有床助産所向け）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-07-09-111014-520,2025-08-27T06:14:23.272934+00:00
支援金のご案内はがき（無床診療所、歯科診療所、無床助産所、施術所及び歯科技工所向け）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-08-12-111214-652,2025-08-27T06:14:23.272963+00:00
令和７年度東京都医療機関等物価高騰緊急対策支援金についてのQ&A,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-06-26-110416-673,2025-08-27T06:14:23.272993+00:00
東京都協定締結医療機関施設・設備費補助金等|医療機関の方へ|東京都保健医療局,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/kyouteihojyokin,2025-08-27T06:14:24.717729+00:00
中小病院におけるポストコロナ時代の感染症健康危機への対応能力強化事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/postcorona,2025-08-27T06:14:24.726016+00:00
中小病院におけるポストコロナ時代の感染症健康危機への対応能力強化事業トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/postcorona,2025-08-27T06:14:24.726040+00:00
中小病院におけるポストコロナ時代の感染症健康危機への対応能力強化事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/postcorona/postcorona,2025-08-27T06:14:24.726067+00:00
中小病院におけるポスト・コロナ時代の感染症健康危機への対応能力強化事業にて作成した教育資材,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/postcorona/postcorona2,2025-08-27T06:14:24.726095+00:00
医療措置協定について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/i_kyotei,2025-08-27T06:14:24.726143+00:00
協定締結医療機関等向け感染症対策研修,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/kensyu,2025-08-27T06:14:24.726168+00:00
医療機関に対するPCR検査等の精度管理支援事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/seidokanri,2025-08-27T06:14:24.726193+00:00
東京都協定締結医療機関施設・設備費補助金等,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/kyouteihojyokin,2025-08-27T06:14:24.726240+00:00
地域を支える「訪問介護」応援事業|介護保険|東京都福祉局,最大15万円,10/10,東京都福祉局,,2023-12-01 ～ 2024-03-31,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/chiiki,2025-08-27T06:14:25.825431+00:00
高齢者,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei,2025-08-27T06:14:25.832883+00:00
高齢者,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/shikaku,2025-08-27T06:14:25.833017+00:00
高齢者 トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei,2025-08-27T06:14:25.834485+00:00
介護保険,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken,2025-08-27T06:14:25.834522+00:00
高齢者施策,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/shisaku,2025-08-27T06:14:25.834548+00:00
高齢者施設,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/shisetu,2025-08-27T06:14:25.834603+00:00
高齢者の事業者の方へ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/jigyo,2025-08-27T06:14:25.834692+00:00
令和５年度新型コロナウイルス感染症流行下における介護サービス事業所等のサービス 提供体制確保事業補助金に係る消費税仕入控除税額報告書の提出について（令和５年度に申請を行った分）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/r5servicekakuho_shouhizeihoukoku,2025-08-27T06:14:25.834732+00:00
令和5年度介護サービス事業所送迎バス等安全対策支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/sogeibasu,2025-08-27T06:14:25.834769+00:00
令和5年度介護サービス事業所送迎バス等安全対策支援事業 消費税仕入控除税額報告書の提出について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/sogeibasu_syouhizei,2025-08-27T06:14:25.834799+00:00
令和７年度訪問系介護サービス暑さ対策緊急支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/kaigoatsusataisaku,2025-08-27T06:14:25.834829+00:00
令和7年度介護サービス事業所燃料費高騰緊急対策支援金事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/kaigo_r7bukkakoutou,2025-08-27T06:14:25.834857+00:00
令和4年度新型コロナウイルス感染症流行下における介護サービス事業所等のサービス提供体制確保事業補助金に係る消費税仕入控除税額報告書の提出について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/r4servicekakuho_shouhizeihoukoku,2025-08-27T06:14:25.834887+00:00
職員募集,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/shougai/boshu,2025-08-27T06:14:25.835008+00:00
医療助成,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/seikatsu/josei,2025-08-27T06:14:25.835169+00:00
相談・助成制度,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kiban/sodan,2025-08-27T06:14:25.835360+00:00
保健・医療,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/%E4%BF%9D%E5%81%A5%E3%83%BB%E5%8C%BB%E7%99%82,2025-08-27T06:14:25.835433+00:00
保健・医療 トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/%E4%BF%9D%E5%81%A5%E3%83%BB%E5%8C%BB%E7%99%82,2025-08-27T06:14:25.835454+00:00
補助金交付要綱,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/documents/d/fukushi/r7saiyouyoukou,2025-08-27T06:14:25.835593+00:00
補助金交付要綱,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/documents/d/fukushi/r7-jitenshayoukou,2025-08-27T06:14:25.835684+00:00
介護サービス事業所のＢＣＰ策定支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_bcpshien,2025-08-27T06:14:25.835809+00:00
介護保険制度の住宅改修関係,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jyutakukaisyu,2025-08-27T06:14:25.835846+00:00
TOKYOかいごチャレンジインターンシップ(介護の仕事就業促進事業),,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigochallenge,2025-08-27T06:14:25.835871+00:00
東京都介護サービス情報,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib,2025-08-27T06:14:25.835899+00:00
東京都介護サービス情報トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib,2025-08-27T06:14:25.835919+00:00
介護サービス事業者の経営情報の報告について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/kaigokeieijouhou.html,2025-08-27T06:14:25.835944+00:00
