補助金名,補助金上限額,補助率,対象地域,従業員数の上限,募集期間,詳細URL,取得日時
令和2年度オンライン医療相談・診療等環境整備補助事業について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/r2hojojigyo,2025-08-27T10:14:08.480825+00:00
令和7年度オンライン医療相談・診療等環境整備補助事業について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/r7kankyoseibi,2025-08-27T10:14:08.480858+00:00
東京都オンライン診療推進セミナー,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/onlineshinryo/onlineshinryoseminar,2025-08-27T10:14:08.480889+00:00
令和5年度ACP（アドバンス・ケア・プランニング）取組推進研修,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/zaitakuryouyou/acp_5seminer,2025-08-27T10:14:08.480940+00:00
【無料動画配信中】「在宅療養に関わる医療介護従事者に対するハラスメント対策」(令和4年度在宅療養推進シンポジウム),,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/zaitakuryouyou/r4zaitakusuisinsimpo,2025-08-27T10:14:08.480999+00:00
令和元年度東京都医療機能実態調査（在宅医療機能に係る実態調査）結果報告書,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/zaitakuryouyou/iryo-kino,2025-08-27T10:14:08.481113+00:00
在宅医療実践ガイドブック,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/zaitakuryouyou/zaitaku_guidebook,2025-08-27T10:14:08.481161+00:00
在宅医療・介護連携に関する相談支援窓口一覧について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/zaitakuryouyou/madoguchiichirann,2025-08-27T10:14:08.481226+00:00
看護人材確保対策,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango,2025-08-27T10:14:08.481286+00:00
看護人材確保対策トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango,2025-08-27T10:14:08.481312+00:00
看護のお仕事応援フェア,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/nursefair,2025-08-27T10:14:08.481341+00:00
看護職員再就業支援事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/saishuugyou,2025-08-27T10:14:08.481371+00:00
看護師等キャリアアップ支援事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/careerup,2025-08-27T10:14:08.481411+00:00
東京都看護人材確保対策会議,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/kantai,2025-08-27T10:14:08.481443+00:00
看護管理者連絡会議,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/kk_kaigi,2025-08-27T10:14:08.481497+00:00
東京都看護職員地域確保支援事業（看護職復職支援研修）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/fukushoku,2025-08-27T10:14:08.481549+00:00
看護人材関係調査,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/kangosurvey,2025-08-27T10:14:08.481582+00:00
看護人材確保対策,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/kangojinzaikakuhotaisaku,2025-08-27T10:14:08.481611+00:00
災害時看護体制整備事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kango/saigai,2025-08-27T10:14:08.481639+00:00
都民の医療に対する理解促進,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin,2025-08-27T10:14:08.481668+00:00
都民の医療に対する理解促進トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin,2025-08-27T10:14:08.481693+00:00
医療情報の理解促進に関する研修会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin/rikaisokushinkensyuu,2025-08-27T10:14:08.481722+00:00
医療情報に関する理解促進委員会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin/rikaisokushiniinkai,2025-08-27T10:14:08.481752+00:00
知って安心暮らしの中の医療情報ナビ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/rikaisokushin/navi,2025-08-27T10:14:08.481808+00:00
東京都医療審議会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai,2025-08-27T10:14:08.481878+00:00
東京都医療審議会トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai,2025-08-27T10:14:08.481935+00:00
平成28年度第1回東京都医療審議会（平成28年7月14日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/28-1iryoshingikai,2025-08-27T10:14:08.481996+00:00
平成28年度第2回東京都医療審議会（平成28年7月26日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/28-2iryoshingikai,2025-08-27T10:14:08.482045+00:00
平成29年度第1回東京都医療審議会（平成29年7月28日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h2901iryousingikai,2025-08-27T10:14:08.482093+00:00
平成29年度第2回東京都医療審議会（平成29年10月13日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h292iryoushingikai,2025-08-27T10:14:08.482141+00:00
平成29年度第3回東京都医療審議会（平成30年2月6日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h2903iryousingikai,2025-08-27T10:14:08.482188+00:00
平成29年度第4回東京都医療審議会（平成30年3月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h2904iryousingikai,2025-08-27T10:14:08.482235+00:00
平成30年度第1回東京都医療審議会（平成30年7月26日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h3001iryousingikai,2025-08-27T10:14:08.482281+00:00
平成30年度第3回東京都医療審議会（平成31年3月28日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/h3003iryousingikai,2025-08-27T10:14:08.482328+00:00
令和元年度第1回東京都医療審議会（令和元年7月30日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r0101iryoushingikai,2025-08-27T10:14:08.482375+00:00
令和元年度第2回東京都医療審議会（令和2年3月3日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r102iryoushigikai,2025-08-27T10:14:08.482421+00:00
令和元年度第3回東京都医療審議会（令和2年3月26日書面開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r1-3singikai,2025-08-27T10:14:08.482467+00:00
令和2年度第2回東京都医療審議会（書面開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r2-2shingikai,2025-08-27T10:14:08.482515+00:00
令和2年度第3回東京都医療審議会（令和3年3月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r2-3singikai,2025-08-27T10:14:08.482564+00:00
令和3年度第2回東京都医療審議会（令和3年6月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r3-2iryousingikai,2025-08-27T10:14:08.482611+00:00
令和3年度第4回東京都医療審議会（令和3年9月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r3-4singikai,2025-08-27T10:14:08.482659+00:00
令和3年度第5回東京都医療審議会（令和4年3月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r3-5singikai,2025-08-27T10:14:08.482705+00:00
令和4年度第1回東京都医療審議会（令和4年6月21日書面開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r4-1singikai,2025-08-27T10:14:08.482752+00:00
令和4年度第2回東京都医療審議会（令和5年2月6日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r4-2singikai,2025-08-27T10:14:08.482798+00:00
令和4年度第3回東京都医療審議会（令和5年3月29日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r4-3singikai,2025-08-27T10:14:08.482844+00:00
令和5年度第1回東京都医療審議会（令和5年7月6日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryoshingikai/r5-1singikai,2025-08-27T10:14:08.482891+00:00
外国人のためのTOKYO医療情報サイト,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info,2025-08-27T10:14:08.482949+00:00
外国人のためのTOKYO医療情報サイトトップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info,2025-08-27T10:14:08.483068+00:00
外国人患者向け医療情報サービス,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/himawari,2025-08-27T10:14:08.483202+00:00
医療情報ネット「ナビイ」,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/navii,2025-08-27T10:14:08.483338+00:00
外国人患者の受け入れが可能な医療機関のリスト,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/hospitals_list,2025-08-27T10:14:08.483392+00:00
症状に応じた診療科,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/department,2025-08-27T10:14:08.483441+00:00
医療機関にかかるときの流れ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/flow,2025-08-27T10:14:08.483488+00:00
日本の医療制度,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/system,2025-08-27T10:14:08.483534+00:00
医療保険について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/medical_info/insurance,2025-08-27T10:14:08.483582+00:00
医療機関向け外国人患者対応支援ポータルサイト,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin,2025-08-27T10:14:08.483721+00:00
医療機関向け外国人患者対応支援ポータルサイトトップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin,2025-08-27T10:14:08.483762+00:00
JMIP認証医療機関・外国人患者を受け入れる拠点的な医療機関,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/area,2025-08-27T10:14:08.483829+00:00
外国人患者の医療提供体制に係る検討,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/kentou,2025-08-27T10:14:08.483982+00:00
外国人患者への医療に関する事業一覧等,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/jigyouichiran,2025-08-27T10:14:08.484044+00:00
医療機関における外国人患者対応支援研修,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/taiousienkensyuu,2025-08-27T10:14:08.484089+00:00
外国人患者への医療提供体制に関する検討会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gaikokujin/gaikokujin-kentoukai,2025-08-27T10:14:08.484139+00:00
東京の離島・山間地医療,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan,2025-08-27T10:14:08.484185+00:00
東京の離島・山間地医療トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan,2025-08-27T10:14:08.484223+00:00
離島・山間地医療の概要,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/gaiyou_ritou,2025-08-27T10:14:08.484269+00:00
東京都へき地医療支援機構,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/hekichi_shienkikou,2025-08-27T10:14:08.484313+00:00
東京都へき地医療対策協議会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/hekiti_kyogikai,2025-08-27T10:14:08.484357+00:00
東京都へき地医療支援機構無料職業紹介事業所,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/hekiti_shokai,2025-08-27T10:14:08.484402+00:00
求人一覧（医療従事者募集・代診医登録）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/kyuujin,2025-08-27T10:14:08.484448+00:00
離島の医療機関を見学しませんか？（医療従事者向け現地見学会）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/tosho_chiiki_kengaku,2025-08-27T10:14:08.484494+00:00
東京都へき地医療機関派遣労働者向け事前研修,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/jizenkenshu,2025-08-27T10:14:08.484541+00:00
伊豆諸島・小笠原諸島 各島の医療介護資源,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/shima_iryo_kaigo_shigen,2025-08-27T10:14:08.484588+00:00
東京都へき地医療支援機構通信,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/hekichi_shienkikou_ts,2025-08-27T10:14:08.484634+00:00
離島・山間地域医療機関等のリンク集,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/ritousankan/ts_rink,2025-08-27T10:14:08.484680+00:00
東京都保健医療計画,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/hoken_keikaku,2025-08-27T10:14:08.484812+00:00
東京都保健医療計画関連事項,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren,2025-08-27T10:14:08.484856+00:00
東京都保健医療計画関連事項トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren,2025-08-27T10:14:08.484894+00:00
東京都保健医療計画説明会（令和6年5月27日開催）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/hokeniryoukeikakusetsumeikai,2025-08-27T10:14:08.484939+00:00
【募集終了】「東京都保健医療計画（第七次改定）案」についてご意見を募集します,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/6keikakusoan,2025-08-27T10:14:08.484986+00:00
紹介受診重点医療機関,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/syoukaijushin,2025-08-27T10:14:08.485034+00:00
【募集終了】「東京都保健医療計画 中間見直し（案）」について御意見を募集します,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/03chukanminaoshi,2025-08-27T10:14:08.485079+00:00
東京都外来医療計画,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/gairaikeikaku,2025-08-27T10:14:08.485151+00:00
医療療養病床から介護保険施設等への転換意向調査,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/tenkanchousa,2025-08-27T10:14:08.485196+00:00
東京都地域医療構想,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/tokyochiikiiryoukousou,2025-08-27T10:14:08.485241+00:00
東京都保健医療計画推進協議会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/kyogikai,2025-08-27T10:14:08.485289+00:00
東京都保健医療計画（令和６年3月改定）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/zenbun2,2025-08-27T10:14:08.485334+00:00
東京都医療機能実態調査の結果について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/h23iryoukinoujittaichousakekka,2025-08-27T10:14:08.485379+00:00
東京都保健医療計画上の既存病床数の状況,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/kanren/kizonbyoushou,2025-08-27T10:14:08.485424+00:00
医療介護総合確保法に基づく東京都計画,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/iryo_kaigo_tokyotokeikaku,2025-08-27T10:14:08.485468+00:00
東京都地域医療再生計画,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tiiki_iryo_saiseikeikaku,2025-08-27T10:14:08.485513+00:00
東京都における脳卒中医療連携の取組,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi,2025-08-27T10:14:08.485558+00:00
東京都における脳卒中医療連携の取組トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi,2025-08-27T10:14:08.485596+00:00
東京都における脳卒中医療連携の取組,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/nousoxtuchuu,2025-08-27T10:14:08.485662+00:00
都内で活用されている脳卒中地域医療連携パス（一部紹介）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/tonainousottyuupass,2025-08-27T10:14:08.485801+00:00
東京都脳卒中地域連携診療計画書,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/nousottyuutiikirennkeipass,2025-08-27T10:14:08.485848+00:00
西多摩保健医療圏地域脳卒中医療連携検討会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/nishitama_kanjajouhousheet,2025-08-27T10:14:08.485952+00:00
東京都脳卒中医療連携協議会議事資料,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/nousottyuutorikumi/nousottyu_gijisiryo,2025-08-27T10:14:08.486016+00:00
東京都における糖尿病医療連携の取組,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi,2025-08-27T10:14:08.486063+00:00
東京都における糖尿病医療連携の取組トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi,2025-08-27T10:14:08.486106+00:00
糖尿病地域連携の登録医療機関について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi/tounyououtokuiryokikan,2025-08-27T10:14:08.486151+00:00
東京都糖尿病医療連携協議会,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi/iryourenkeikyougikai,2025-08-27T10:14:08.486196+00:00
東京都糖尿病医療連携ツールについて,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/tounyoutorikumi/tool,2025-08-27T10:14:08.486240+00:00
令和7年度医療DX人材育成支援事業|民間医療機関向け補助金概要|東京都保健医療局,,10分の10,東京都保健医療局,,2026-03-31,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/dx_zinzai,2025-08-27T10:14:09.277283+00:00
医療ＤＸ人材育成支援事業補助金に係る交付申請書,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-06-26-101119-427,2025-08-27T10:14:09.295833+00:00
医療ＤＸ人材育成支援事業計画書,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-06-26-101202-739,2025-08-27T10:14:09.295881+00:00
令和７年度医療ＤＸ人材育成支援事業補助金申請手続きの手引き,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-07-03-100542-037,2025-08-27T10:14:09.295966+00:00
医療ＤＸ人材育成支援事業実施要綱,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-04-21-193557-786,2025-08-27T10:14:09.296014+00:00
医療ＤＸ人材育成支援事業補助金交付要綱,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-04-21-193629-474,2025-08-27T10:14:09.296059+00:00
医療政策部 医療政策課 医療改革推進担当（03-5320-4448）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/joho/soshiki/isei/isei/index.html,2025-08-27T10:14:09.296120+00:00
東京都生産性向上・職場環境整備等支援事業補助金|事業主の方へ|東京都保健医療局,18万円,１０分の１０,東京都保健医療局,,2026-03-31,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/productivity,2025-08-27T10:14:10.285173+00:00
東京都生産性向上・職場環境等整備支援事業補助金交付要綱,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-08-01-132920-835,2025-08-27T10:14:10.298847+00:00
東京都医療機関等物価高騰緊急対策支援金（令和７年度）|民間医療機関向け補助金概要|東京都保健医療局,15円,,東京都保健医療局,,2025-09-30,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/jigyo/h_gaiyou/iryo-bukka,2025-08-27T10:14:11.330193+00:00
支援金のご案内はがき（病院、有床診療所及び有床助産所向け）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-07-09-111014-520,2025-08-27T10:14:11.372188+00:00
支援金のご案内はがき（無床診療所、歯科診療所、無床助産所、施術所及び歯科技工所向け）,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-08-12-111214-652,2025-08-27T10:14:11.372257+00:00
令和７年度東京都医療機関等物価高騰緊急対策支援金についてのQ&A,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/documents/d/hokeniryo/2025-06-26-110416-673,2025-08-27T10:14:11.372325+00:00
東京都協定締結医療機関施設・設備費補助金等|医療機関の方へ|東京都保健医療局,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/kyouteihojyokin,2025-08-27T10:14:12.301867+00:00
中小病院におけるポストコロナ時代の感染症健康危機への対応能力強化事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/postcorona,2025-08-27T10:14:12.315447+00:00
中小病院におけるポストコロナ時代の感染症健康危機への対応能力強化事業トップ,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/postcorona,2025-08-27T10:14:12.315494+00:00
中小病院におけるポストコロナ時代の感染症健康危機への対応能力強化事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/postcorona/postcorona,2025-08-27T10:14:12.315548+00:00
中小病院におけるポスト・コロナ時代の感染症健康危機への対応能力強化事業にて作成した教育資材,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/postcorona/postcorona2,2025-08-27T10:14:12.315601+00:00
医療措置協定について,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/i_kyotei,2025-08-27T10:14:12.315696+00:00
協定締結医療機関等向け感染症対策研修,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/kensyu,2025-08-27T10:14:12.315745+00:00
医療機関に対するPCR検査等の精度管理支援事業,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/seidokanri,2025-08-27T10:14:12.315795+00:00
東京都協定締結医療機関施設・設備費補助金等,,,東京都保健医療局,,,https://www.hokeniryo.metro.tokyo.lg.jp/kansen/iryokikan/kyouteihojyokin,2025-08-27T10:14:12.315890+00:00
地域を支える「訪問介護」応援事業|介護保険|東京都福祉局,最大15万円,10/10,東京都福祉局,,2023-12-01 ～ 2024-03-31,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/chiiki,2025-08-27T10:14:13.447913+00:00
高齢者,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei,2025-08-27T10:14:13.465068+00:00
高齢者,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/shikaku,2025-08-27T10:14:13.465514+00:00
高齢者 トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei,2025-08-27T10:14:13.469535+00:00
介護保険,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken,2025-08-27T10:14:13.469626+00:00
高齢者施策,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/shisaku,2025-08-27T10:14:13.469688+00:00
高齢者施設,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/shisetu,2025-08-27T10:14:13.469819+00:00
高齢者の事業者の方へ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/jigyo,2025-08-27T10:14:13.469996+00:00
令和５年度新型コロナウイルス感染症流行下における介護サービス事業所等のサービス 提供体制確保事業補助金に係る消費税仕入控除税額報告書の提出について（令和５年度に申請を行った分）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/r5servicekakuho_shouhizeihoukoku,2025-08-27T10:14:13.470094+00:00
